street,suburb,state,vendor,lat,lon,days_on_site,amenities,bathrooms,cellars,num_floors,monthly_fee_mxn,parking_lots,beds,department_type,m2,final_price,price_square_meter
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,2,apt,71.00,5006474.00,70513.72
Snsn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,2,apt,71.00,4198875.00,59139.08
Roma Sursn," Roma Sur, Cuauhtémoc", Distrito Federal,Buscatuhogarmexico,19.405299,-99.164989,60,0,2,0,0,0.00,1,2,apt,71.00,4198875.00,59139.08
Jalapa," Roma Sur, Cuauhtémoc", Distrito Federal,Inmuebles Hahn,19.4185174,-99.1613449,180,5,2,0,0,0.00,1,3,apt,145.00,1894000.00,13062.07
Hermosillo9," Roma Sur, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.401955,-99.1690664,300,0,1,0,0,0.00,1,2,apt,70.00,2151648.00,30737.83
Hermosillo, Cuauhtémoc, Distrito Federal,Organizacion Serrano,19.401955,-99.1690664,270,5,2,0,0,0.00,1,3,apt,86.00,3250000.00,37790.70
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4112706,-99.1633664,90,0,2,0,0,0.00,1,2,apt,90.00,1105469.00,12282.99
Medellín340," Roma Norte, Cuauhtémoc", Distrito Federal,Espacio Inmobili,19.404442,-99.162688,210,0,2,0,0,0.00,1,2,apt,150.00,920000.00,6133.33
Coahuila," Roma Norte, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.4124257,-99.1565968,39,0,1,1,7,0.00,1,1,apt,41.00,3270000.00,79756.10
Av. Chapultepec246," Roma Norte, Cuauhtémoc", Distrito Federal,Espacio Inmobili,19.423963,-99.160967,210,0,2,0,0,0.00,1,3,apt,65.00,1277348.00,19651.51
Tehuantepec," Roma Sur, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4045013,-99.165451,365,5,2,0,0,0.00,2,2,apt,93.00,8192000.00,88086.02
Av. Chapultepec246," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4239626,-99.1609669,300,0,2,0,0,0.00,1,3,apt,65.00,1277348.00,19651.51
Tehuantepec," Roma Sur, Cuauhtémoc", Distrito Federal,Zona Ryg,19.4045013,-99.165451,365,5,2,0,0,0.00,2,2,apt,93.00,5673000.00,61000.00
Tonalá," Roma Sur, Cuauhtémoc", Distrito Federal,Luxuryhabitatmx,19.4114483,-99.1611243,90,4,2,0,0,0.00,1,2,apt,72.00,4440632.00,61675.44
Roma, Monterrey,Nuevo Leon,Melo Bueno Bienes Raíces,25.6542625,-100.2978762,300,7,3,0,0,0.00,2,3,apt,196.00,5600000.00,28571.43
Roma, Monterrey,Nuevo Leon,Melo Bueno Bienes Raíces,25.6542625,-100.2978762,300,7,3,0,0,0.00,2,3,apt,196.00,5500000.00,28061.22
Linares," Roma Sur, Cuauhtémoc", Distrito Federal,Morakalli Inmobiliaria,19.4054217,-99.1602247,60,6,3,0,0,0.00,2,3,apt,140.00,8706563.00,62189.74
Roma Sur, Cuauhtémoc, Distrito Federal,Nik Bienesraices,19.405299,-99.1649891,120,4,2,0,0,0.00,1,2,apt,70.00,4734300.00,67632.86
2 De Abril S/n," Roma, Monterrey",Nuevo Leon,Realtyworld Herrerapalacios,25.65666,-100.2991384,22,0,2,0,0,0.00,1,3,apt,105.00,5118269.00,48745.42
2 De Abril S/n," Roma, Monterrey",Nuevo Leon,Realtyworld Herrerapalacios,25.65666,-100.2991384,22,0,2,0,0,0.00,1,3,apt,105.00,4567979.00,43504.56
2 De Abril  S/n," Roma, Monterrey",Nuevo Leon,Realtyworld Herrerapalacios,25.65666,-100.2991384,22,0,2,0,0,0.00,1,3,apt,33.00,4966989.00,150514.82
Córdoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.422147,-99.159086,300,0,2,0,0,0.00,1,3,apt,100.00,1020000.00,10200.00
Córdoba48," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4221472,-99.1590856,300,0,2,0,0,0.00,1,3,apt,100.00,2750667.00,27506.67
Durango290," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.418654,-99.1712607,300,0,2,0,0,0.00,1,2,apt,98.00,1953000.00,19928.57
Av. Sonora27," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4200374,-99.1734883,300,0,2,0,0,0.00,1,3,apt,95.00,847987.00,8926.18
Acapulco37," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4193691,-99.1743199,300,0,2,0,0,0.00,1,3,apt,191.00,900000.00,4712.04
Coahuila14," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.412573,-99.15541,300,0,1,0,0,0.00,1,2,apt,70.00,738000.00,10542.86
Zacatecas67," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4165174,-99.1575288,300,0,2,0,0,0.00,1,2,apt,135.00,1285333.00,9520.99
Aguascalientes98," Roma Sur, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4084623,-99.1657027,300,0,1,0,0,0.00,1,2,apt,60.00,900000.00,15000.00
Valladolid34," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4210499,-99.1682654,300,0,2,0,0,0.00,1,3,apt,327.00,958789.00,2932.08
Roma Sur 0," Roma Sur, Cuauhtémoc", Distrito Federal,Pireal Estate,19.405299,-99.1649891,365,0,2,1,3,0.00,2,2,apt,185.00,7170000.00,38756.76
Queretaro238," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4136795,-99.1654,300,0,3,0,0,0.00,1,4,apt,89.00,1394590.00,15669.55
Coahuila14," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4125733,-99.1554097,300,0,1,0,0,0.00,1,2,apt,70.00,1410000.00,20142.86
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Acreedores X Ti,19.4211261,-99.1628915,300,0,2,0,0,0.00,1,2,apt,75.00,989670.00,13195.60
Roma Norte 0," Roma Norte, Cuauhtémoc", Distrito Federal,Pireal Estate,19.4195256,-99.162549,180,0,2,0,0,0.00,1,2,apt,78.00,5950000.00,76282.05
Pomona45," Roma Norte, Cuauhtémoc", Distrito Federal,Espacio Inmobili,19.421126,-99.162892,210,0,2,0,0,0.00,1,2,apt,75.00,989670.00,13195.60
Aguascalientes," Roma Sur, Cuauhtémoc", Distrito Federal,Remax Real Estate Consultants,19.4088,-99.1637,150,0,2,0,4,0.00,1,2,apt,70.00,4996100.00,71372.86
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Metros Cuadrados Expertos,19.4089339,-99.1617879,35,4,2,0,0,0.00,1,2,apt,65.00,4231337.00,65097.49
Torreon," Roma Sur, Cuauhtémoc", Distrito Federal,Aire Y Acero Inmobiliaria,19.4058243,-99.1628061,39,0,2,1,1,0.00,2,3,apt,115.00,8028800.00,69815.65
Roma Norte 0," Roma Norte, Cuauhtémoc", Distrito Federal,Pireal Estate,19.4195256,-99.162549,180,0,2,0,0,0.00,1,2,apt,91.00,8250000.00,90659.34
Tlacotalpan," Roma Sur, Cuauhtémoc", Distrito Federal,Grupo Inmobiliario Gid13,19.4088805,-99.1672582,60,5,2,0,0,0.00,2,2,apt,129.00,7250000.00,56201.55
Condesa, Cuauhtémoc, Distrito Federal,Heyserenta Com,19.4149803,-99.1774462,60,4,2,0,0,0.00,1,2,apt,114.00,7900000.00,69298.25
Condesa, Cuauhtémoc, Distrito Federal,Heyserenta Com,19.4149803,-99.1774462,60,4,2,0,0,0.00,1,2,apt,130.00,8500000.00,65384.62
Tlacotalpan," Roma Sur, Cuauhtémoc", Distrito Federal,Grupo Inmobiliario Gid13,19.4088805,-99.1672582,60,5,2,0,0,0.00,2,2,apt,141.00,7500000.00,53191.49
SN,Cuauhtemoc, Distrito Federal,Consultores Patrimoniales,19.4044416,-99.1626881,90,0,2,0,0,0.00,1,3,apt,90.00,1494000.00,16600.00
Roma Sur, Cuauhtémoc, Distrito Federal,Heyserenta Com,19.405299,-99.1649891,60,2,1,0,0,0.00,1,1,apt,75.00,6500000.00,86666.67
Roma Sur, Cuauhtémoc, Distrito Federal,Mi Casa Propia,19.4118805,-99.1642582,60,5,2,0,0,0.00,2,2,apt,141.00,7500000.00,53191.49
Roma Sur, Cuauhtémoc, Distrito Federal,Mi Casa Propia,19.4108805,-99.1652582,60,5,2,0,0,0.00,2,2,apt,129.00,7250000.00,56201.55
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0.00,2,2,apt,164.00,6516000.00,39731.71
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0.00,2,2,apt,140.00,6385000.00,45607.14
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0.00,1,2,apt,84.00,4116000.00,49000.00
Monterrey," Roma Sur, Cuauhtémoc", Distrito Federal,Coldwellbankerarsespacio,19.4057767,-99.1610681,40,0,2,0,0,0.00,1,2,apt,88.00,4236000.00,48136.36
Querétaro," Roma Norte, Cuauhtémoc", Distrito Federal,Coldwellbankerpremium,19.4148447,-99.1602414,60,0,2,0,0,0.00,2,2,apt,114.00,6620120.00,58071.23
Bajío 315," Roma Sur, Cuauhtémoc", Distrito Federal,Aldo,19.4029284,-99.16806,330,0,2,0,1,0.00,2,3,apt,114.00,6270000.00,55000.00
